
[SHEET: Clarifications]
NR | Publish date | QUESTION | RESPONSE
1 | 2026-08-05 00:00:00 | The Find a Tender notice states the budget is £78,000 ex VAT. Please can you confirm this is the correct budget? | Please note that there is an error in the notice: it is 65000 +VAT (78000 including VAT)
2 | 2026-08-05 00:00:00 | Response template. Can you confirm that the word limit is 500 words in all sections and that this word limit will be applied in selection? | There is some flexibility, but a hard stop at 1000 words
3 | 2026-08-05 00:00:00 | The RfP reads as though the British Council is looking for a more or less full time consultant for a year to work alongside in-house teams. Is that true or is this more of a traditional external consulting project with most likely a multi-person team? | We're open to both kind of proposals. 
4 | 2026-08-20 00:00:00 | Could you please advise if there is a word limit for the "Methodology and Approach" section, (MA01)? | Please, limit the response to max 1000 words
5 | 2026-08-24 00:00:00 | Clarification regarding Annex 3 – Pricing Approach.
The bidder instructions state that suppliers should complete both the “Requirements Costs” tab and the “Rate Card and Resources” tab, and also refer to the “Travel & Subsistence” tab.
However, in the Annex 3 pricing workbook available to me, I can see the Requirements Costs section, but I cannot locate the Rate Card and Resources tab.
Could you please confirm whether the Rate Card and Resources tab is included in the version of Annex 3 that bidders are expected to complete, and if so, could you please provide the relevant tab/workbook? | This is an error in the Pricing Approach, as in I forgot to delete the instructions related to the tabs you mention. There are no such tabs, the pricing approach is "as is".
Price should incluide everything
6 | 2026-08-25 00:00:00 | Question 1
The specification asks us to evidence returns "to the UK" and to maximise "fiscal and soft power returns," while also requiring understanding of ODA frameworks and "measuring economic welfare in low- to middle-income countries." These point at different beneficiaries and would require different methodologies.
Could you confirm which of the following is the primary objective:
(a) Value the return to the UK (exchequer, UK creative economy, and soft-power/influence) or
(b) Value the economic welfare generated in the artists' home/partner economies as the primary quantity, with UK return secondary.
If both are in scope, could you indicate which takes priority? | Both are in scope but a should take priority.
7 | 2026-08-25 00:00:00 | The specification frames the object of valuation in more than one way. It refers to:
• the four named commissions (Argentina, China, Senegal, UK)
• the wider 'international art and technology sector', described globally and going beyond the four commission hosts,
• and, via the requirements for additionality, market-failure and counterfactual analysis, and 'risks of non-intervention', the value of intervention in the sector.
Please could you confirm which is the intended valuation lens:
(a) A valuation of the four commissions as worked case studies, plus a transferable methodology/framework that can be extended to other countries
(b) A global, sector-level economic valuation (inc methodology) as the headline output, with the four commissions used as illustrative inputs.
(c) A valuation of returns on investment / intervention in this sector (inc methodology) (evidenced by the commissions and/or other evidence) | The four commissions should be taken as case studies indicative of the wider art-tech sector. So either a or b.
8 | 2026-09-03 00:00:00 | Would you accept cover levels of £5 million each for PI, PL and EL? | I cannot give a definitive number, because it depends on the risk the business considers acceptable, but I can definitely say that we are open to discuss and adjust the insurance levels
9 | 2026-09-03 00:00:00 | Schedule 1 of Annex 1 requires £10m Professional Indemnity insurance. Can the British Council confirm whether this level is mandatory for this commission, or whether a lower level proportionate to contract value and risk would be accepted | Same answer as above
10 | 2026-09-03 00:00:00 | Can the British Council provide a summary of the quantitative and qualitative data already available for the four artist innovation commissions, including budgets, delivery data, partner evidence, follow-on investment, IP/technology developement and audience/participant data?  | The four commissions are currently still underway. The grants for each of the four commissions was around £100k-120k.
11 | 2026-09-03 00:00:00 | For the counterfactual analysis, does the British Council expect formal econometric or quasi-experimental analysis, or would a Green Book-aligned constructed counterfactual and additionality assessment be acceptable given the nature and scale of the commissions?  | The latter: formal econometric analysis, not Green Book-adjacent.
12 | 2026-09-03 00:00:00 | Beyond the four commissions, does the British Council expect the supplier to undertake original primary research across the wider international Art and Tech sector, or primarily to draw on existing evidence, comparator programmes and funding data  | The latter. As we stated in the brief, the four commissions are to be viewed as case studies. We would like to understand what the value of our work, supporting the art and tech sector.
13 | 2026-09-03 00:00:00 | Will the successful supplier be given access at mobilisation to the British Council’s existing prosperity framework, Return on Influence measures and relevant FCDO monitoring and evaluation frameworks referenced in the specification?  | Yes.
14 | 2026-09-03 00:00:00 | Should bidders assume that engagement with international artists and partners can be conducted remotely unless otherwise agreed, or should provision for international travel be included within the fixed price? | We would expect engagement to be remote
15 |  | Who are the principal intended users of the Economic Valuation Toolkit after completion: the Digital Innovation in the Arts team, wider British Council Arts teams, corporate M&E colleagues, or external partners? Should the toolkit be designed for independent use by non-economists? | Everyone across the British Council and yes re: non-economists
16 | 2026-09-03 00:00:00 | Should the Gap Analysis & Investment Framework primarily inform future British Council commissioning decisions, or is it also expected to provide recommendations for wider UK public investment in the Art and Tech sector? | The former
17 |  |  | 
[END SHEET: Clarifications, 18 rows]


[SHEET: Categories]
Material groups |  | MG Category | MG Name 2 | Material number  | MG Name 1 | Material name  | Material Group / Material Group Description |  | Name | Range Address
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
 |  |  |  |  |  |  |  |  |  | 
[END SHEET: Categories, 380 rows]


[SHEET: New Categories]
Last updated 27 Apr 2022 |  |  |  |  |  |  |  |  | 
Master Category | Category | Material Group | MG code | Material  | Material code | Material Description | GL Code | GL name | 
Advertising, Marketing & Media | Advertising | Media Agency Remun. | AD0101 | Media Agency Fees | AD010101 | Advertising services and campaign services excluding direct cost of placing adverts on e.g. internet, radio, TV, newspaper, billboard. | 600114 | ADVERTISING AGENCIES | 
Advertising, Marketing & Media | Advertising | Media Buying | AD0102 | Advertising - Magazine | AD010201 | Paid advertising in online and printed magazines and publications. | 600105 | PRINTED ADVERTISING | 
Advertising, Marketing & Media | Advertising | Media Buying | AD0102 | Advertising - Newspaper | AD010202 | Purchase of advertising space in any online and printed newspaper, Trade or service directory or yellow pages. | 600105 | PRINTED ADVERTISING | 
Advertising, Marketing & Media | Advertising | Media Buying | AD0102 | Advertising - Online | AD010207 | Graphic display advertising on websites, apps or social media. | 600115 | INTERNET ADVERTISING | 
Advertising, Marketing & Media | Advertising | Media Buying | AD0102 | Advertising - Online TV | AD010205 | Online TV advertising including ad placement for promotional or marketing purposes | 600115 | INTERNET ADVERTISING | 
Advertising, Marketing & Media | Advertising | Media Buying | AD0102 | Advertising - Outdoor & Transport | AD010203 | Paid out-of-home advertising inluding outdoor media and posters such as billboards and transit ads. | 600109 | BILLBOARD ADVERTS | 
Advertising, Marketing & Media | Advertising | Media Buying | AD0102 | Advertising - Radio | AD010204 | Purchase of radio advertising, licence to broadcast. | 600110 | RADIO ADVERTISING | 
Advertising, Marketing & Media | Advertising | Media Buying | AD0102 | Advertising - Social Media | AD010208 | Paid advertising through social media channels, such as facebook ads, sponsored posts | 600115 | INTERNET ADVERTISING | 
Advertising, Marketing & Media | Advertising | Media Buying | AD0102 | Advertising - TV | AD010206 | Purchase of television adverts, licence to broadcast. | 600111 | TELEVISION ADVERTS | 
Advertising, Marketing & Media | Advertising | Media Buying | AD0102 | Search Engine Marketing (SEM) | AD010209 | Costs relating to the paid advertising of websites through search engine results pages | 600115 | INTERNET ADVERTISING | 
Advertising, Marketing & Media | Advertising | Media Mon Cost Cntrl | AD0103 | Ad tracking/serving fees | AD010304 | Monitoring and tracking brand and advertising awareness | 640020 | MARKET RESEARCH & SURVEYS | 
Advertising, Marketing & Media | Advertising | Media Mon Cost Cntrl | AD0103 | Digital analytics | AD010303 | Fees for analysising and reporting on digital performance across online channels | 640020 | MARKET RESEARCH & SURVEYS | 
Advertising, Marketing & Media | Advertising | Media Mon Cost Cntrl | AD0103 | Media monitoring  | AD010302 | Services for monitoring or tracking the performance output of print, broadcast, online and social media | 640020 | MARKET RESEARCH & SURVEYS | 
Advertising, Marketing & Media | Advertising | Media Mon Cost Cntrl | AD0103 | Media Rebates/discounts | AD010301 | Rebates from media buying agencies | 600114 | ADVERTISING AGENCIES | 
Advertising, Marketing & Media | Advertising | Pbl/Press Relat Agen | AD0104 | Key Opinion Leaders (KOL) Management | AD010402 | Paid services working with Key Opinion Leaders or Influencers who are a member of a community whose advice is respected by a specific audience. | 640010 | PUBLICATIONS & PROMOTIONS | 
Advertising, Marketing & Media | Advertising | Pbl/Press Relat Agen | AD0104 | Public / Press relation agency fees | AD010401 | Public relations agency fees and services for advice, support and/or execution of press and media relations or press campaigns | 600124 | PUBLIC RELATIONS (AGENCY FEES) | 
Advertising, Marketing & Media | Advertising | Strategic Coms Agen  | AD0105 | Communication agency fees | AD010503 | Agency fees  regarding communications services. | 600124 | PUBLIC RELATIONS (AGENCY FEES) | 
Advertising, Marketing & Media | Advertising | Strategic Coms Agen  | AD0105 | Content strategy | AD010504 | Fees relating to the planning, development and management of content, written or in other media. | 640010 | PUBLICATIONS & PROMOTIONS | 
Advertising, Marketing & Media | Advertising | Strategic Coms Agen  | AD0105 | Search Engine Optimization Strategy | AD010501 | Agency fees for search engine optimisation strategy work to increase the quality and quantity of website traffic | 640020 | MARKET RESEARCH & SURVEYS | 
Advertising, Marketing & Media | Advertising | Strategic Coms Agen  | AD0105 | Social media management | AD010502 | Management fees for Social Media (SM) sites, licenses, platforms including SM listening tools | 600115 | INTERNET ADVERTISING | 
Advertising, Marketing & Media | Events & Exhibitions | Display Equipment | AD0201 | Acrylic displays | AD020102 | Costs for acrylic or perspex displays for marketing purposes | 600121 | PROMO MATS PRINTING | 
Advertising, Marketing & Media | Events & Exhibitions | Display Equipment | AD0201 | Pop-up stands / banners | AD020101 | Costs for the production of branded or promotional pop up banners or stands | 600121 | PROMO MATS PRINTING | 
Advertising, Marketing & Media | Events & Exhibitions | Display Equipment | AD0201 | Stands | AD020103 | Costs for the production of branded or promotional podiums or exhibition stands | 600121 | PROMO MATS PRINTING | 
Advertising, Marketing & Media | Events & Exhibitions | Signage | AD0202 | Indoor / directional signage | AD020202 | Costs related to the production or placement of internal signage such as directional or informative signs for marketing purposes | 600121 | PROMO MATS PRINTING | 
Advertising, Marketing & Media | Events & Exhibitions | Signage | AD0202 | Outdoor signage | AD020201 | Costs related to the production or placement to outdoor signage, posters or wall units for marketing purposes | 600121 | PROMO MATS PRINTING | 
Advertising, Marketing & Media | Marketing | Dir Marketing Srvs | AD0301 | Direct e-marketing | AD030101 | Fees related to managing email campaigns, email platforms or SMS text messaging. | 600115 | INTERNET ADVERTISING | 
Advertising, Marketing & Media | Print & Print Management | Content GrphDsgn Srv | AD0401 | Graphic design | AD040105 | Creation of visual representation of ideas and messages by using type, space and images including computer generated design & graphic services. | 600113 | GRAPHIC DESIGN SERVICES | 
Advertising, Marketing & Media | Print & Print Management | Content GrphDsgn Srv | AD0401 | Media Creative concept | AD040102 | Costs related to the consultation and development of a new concept, campaign or brand identity for specific audiences.  | 600113 | GRAPHIC DESIGN SERVICES | 
Advertising, Marketing & Media | Print & Print Management | Content GrphDsgn Srv | AD0401 | Radio asset design and production | AD040101 | Production and design costs of audio content for radio | 600112 | ADVERTISING PRODUCTION COSTS TV / RADIO | 
Advertising, Marketing & Media | Print & Print Management | Content GrphDsgn Srv | AD0401 | Social media content creation | AD040103 | Creation of written or visual content for Social Media marketing purposes | 600116 | ONLINE CONTENT DEVELOPMENT | 
Advertising, Marketing & Media | Print & Print Management | Content GrphDsgn Srv | AD0401 | Website content management | AD040104 | Creation of written or visual content for websites, such as blogs, video, infogrpahics etc | 600116 | ONLINE CONTENT DEVELOPMENT | 
Advertising, Marketing & Media | Print & Print Management | Print Srvs & Prodcts | AD0402 | Branded business cards | AD040202 | Business cards for British Council staff or activities | 605060 | STATIONERY | 
Advertising, Marketing & Media | Print & Print Management | Print Srvs & Prodcts | AD0402 | Branded stationery  | AD040203 | Branded Stationery:  calculators; organisers and accessories; paper holders and pad holders | 605060 | STATIONERY | 
Advertising, Marketing & Media | Print & Print Management | Print Srvs & Prodcts | AD0402 | Cards and labels | AD040204 | Any printed cards, name tags, labels for events or for internal use | 605060 | STATIONERY | 
Advertising, Marketing & Media | Print & Print Management | Print Srvs & Prodcts | AD0402 | Marketing Printing Services | AD040201 | Printing of leaflets, booklets, brochures, flyers, handbills, invitations, certificates for marketing. | 600117 | COLLATERALS PRINTING | 
Advertising, Marketing & Media | Print & Print Management | Print Srvs & Prodcts | AD0402 | Periodicals | AD040205 | Subscription costs for any marketing periodicals or journals | 630150 | BOOKS & PERIODICALS | 
Advertising, Marketing & Media | Professional Services - Marketing | Market Research | AD0501 | Audience segmentation | AD050102 | Customer, audience, profiling, satisfaction, segmentation research | 640020 | MARKET RESEARCH & SURVEYS | 
Advertising, Marketing & Media | Professional Services - Marketing | Market Research | AD0501 | Brand/Reputation research | AD050104 | Brand, reputation, familiarity, perception insight | 640020 | MARKET RESEARCH & SURVEYS | 
Advertising, Marketing & Media | Professional Services - Marketing | Market Research | AD0501 | Market analysis & research | AD050106 | Market Research: Market analysis including internet research and consumer research and competitor research; telephone surveys; telephone; paper surveys; one-on-one surveys; regional or location studies for projects; economic or financial evaluation of projects; market research project administration or planning services. | 640020 | MARKET RESEARCH & SURVEYS | 
Advertising, Marketing & Media | Professional Services - Marketing | Market Research | AD0501 | Market Research - Product Development | AD050103 | New product development, message testing, concept testing | 640020 | MARKET RESEARCH & SURVEYS | 
Advertising, Marketing & Media | Professional Services - Marketing | Market Research | AD0501 | Market sizing | AD050101 | Market sizing / market review / sector and competitor analysis | 640020 | MARKET RESEARCH & SURVEYS | 
Advertising, Marketing & Media | Professional Services - Marketing | Market Research | AD0501 | Project Evaluation | AD050105 | Market Research Exercises involving project or programme evaluation such as surveys, focus groups, analysis. | 651450 | PROFESSIONAL FEES - OTHER | 
Advertising, Marketing & Media | Professional Services - Marketing | Photography | AD0502 | Artistic Work | AD050203 | All other photography or artistic costs related to photography | 630250 | FILM, MUSIC & VIDEO PURCHASE - GENERAL | 
Advertising, Marketing & Media | Professional Services - Marketing | Photography | AD0502 | Photographer / Photos production costs | AD050202 | Provision of photography services and fees for shoots, direction, production | 630250 | FILM, MUSIC & VIDEO PURCHASE - GENERAL | 
Advertising, Marketing & Media | Professional Services - Marketing | Photography | AD0502 | Photography usage rights  | AD050201 | Purchasing costs for photographs including usage rights and buy outs | 630250 | FILM, MUSIC & VIDEO PURCHASE - GENERAL | 
Advertising, Marketing & Media | Professional Services - Marketing | Video | AD0503 | Video production costs | AD050302 | All other video production costs and purchasing  | 630250 | FILM, MUSIC & VIDEO PURCHASE - GENERAL | 
Advertising, Marketing & Media | Professional Services - Marketing | Video | AD0503 | Video usage rights  | AD050301 | Provision of photography services and fees for filming, direction and production | 630250 | FILM, MUSIC & VIDEO PURCHASE - GENERAL | 
Advertising, Marketing & Media | Professional Services - Marketing | Writing Services | AD0504 | Copyrighting, editorial, proofreading | AD050403 | Services covering copywriting, editorial, proofing for marketing or promotional purposes | 651563 | COPYRIGHT | 
Advertising, Marketing & Media | Professional Services - Marketing | Writing Services | AD0504 | Writing and translations | AD050402 | Translations, speech and article writing for any audience or publication | 651250 | INTERPRETER & TRANSLATOR FEES | 
Advertising, Marketing & Media | Professional Services - Marketing | Writing Services | AD0504 | Writing and translations | AD050402 | Translations, speech and article writing for any audience or publication | 600119 | COLLATERALS TRANSLATION | 
Advertising, Marketing & Media | Professional Services - Marketing | Writing Services | AD0504 | Writing Fees | AD050401 | All other writing service costs such as article writer fees, book authors etc | 651050 | SPECIALIST/PERFORMER FEES | 
Advertising, Marketing & Media | Promotional Goods | Promotional Items | AD0601 | Freight fwd promo | AD060103 | Freight forwarding charges, Cargo services related to marketing | 600122 | PROMO MATS MOVEMENT | 
